Name	Speaker	Age	SessionNum	Session	Style	Num	Sex	N	Area2	Area1	i.dist	u.dist	a.dist	VTL	Duration	Intensity	Formant
F28G2VY5	G	28	2	V	Y	5	F	27	101.9	52.0	106.2	85.1	112.4	15.82	24	65.7	Robust
F28G2VY6	G	28	2	V	Y	6	F	23	172.6	91.9	125.9	134.0	134.3	15.40	29	66.4	Robust
F28G2VY7	G	28	2	V	Y	7	F	20	129.8	68.9	106.6	131.2	104.9	15.67	24	66.0	Robust
F28G2VY8	G	28	2	V	Y	8	F	16	142.7	73.1	108.3	121.8	128.9	15.83	21	65.4	Robust
F28G2VY9	G	28	2	V	Y	9	F	18	112.2	58.5	119.4	101.8	97.1	15.76	23	64.6	Robust
F40L1FR1	L	40	1	F	R	1	F	86	107.8	57.7	103.7	91.3	117.3	15.17	37	68.9	Robust
F40L1FR21	L	40	1	F	R	21	F	50	117.8	63.7	106.7	111.8	107.1	15.03	20	67.5	Robust
F40L1FR22	L	40	1	F	R	22	F	49	113.8	61.0	108.5	108.4	103.1	15.02	20	67.4	Robust
F40L1FR23	L	40	1	F	R	23	F	58	114.1	61.4	96.9	118.7	105.5	15.16	25	68.0	Robust
F40L1FR24	L	40	1	F	R	24	F	42	122.5	65.1	112.2	120.5	99.8	14.88	27	67.8	Robust
F40L1FR25	L	40	1	F	R	25	F	70	111.7	58.5	95.6	105.1	116.8	15.13	29	67.8	Robust
F40L1FR26	L	40	1	F	R	26	F	90	113.7	63.1	103.7	113.2	103.2	15.03	35	66.5	Robust
F40L1FS1	L	40	1	F	S	1	F	65	118.0	63.2	106.5	106.9	112.6	15.11	31	68.3	Robust
F40L1FS10	L	40	1	F	S	10	F	75	124.7	65.7	102.4	109.1	124.1	15.19	29	67.8	Robust
F40L1FS11	L	40	1	F	S	11	F	76	128.6	69.6	98.7	109.5	133.4	15.48	31	69.6	Robust
F40L1FS12	L	40	1	F	S	12	M	13	98.6	51.2	109.8	82.6	106.7	16.15	25	62.5	Robust
F40L1FS13	L	40	1	F	S	13	F	19	93.1	48.7	101.4	92.9	95.2	16.14	30	68.3	Robust
F40L1FS14	L	40	1	F	S	14	F	77	117.7	63.3	100.0	107.7	118.3	15.14	30	69.2	Robust
F40L1FS15	L	40	1	F	S	15	F	75	117.0	63.6	101.6	107.7	115.5	15.24	30	69.6	Robust
F40L1FS16	L	40	1	F	S	16	F	87	123.0	67.7	105.3	108.1	119.5	15.19	32	69.1	Robust
F40L1FS2	L	40	1	F	S	2	F	93	118.7	64.8	90.6	107.1	131.1	15.36	35	71.4	Robust
F40L1FS3	L	40	1	F	S	3	F	84	117.2	63.4	100.4	114.6	110.0	15.36	29	70.5	Robust
F40L1FS4	L	40	1	F	S	4	F	83	105.2	55.1	95.3	95.6	117.5	15.28	34	71.1	Robust
F40L1FS5	L	40	1	F	S	5	F	100	110.5	58.7	93.2	103.0	120.0	15.38	35	70.5	Robust
F40L1FS6	L	40	1	F	S	6	F	96	123.8	66.3	105.5	108.6	120.0	15.26	37	68.8	Robust
F40L1FS7	L	40	1	F	S	7	F	87	115.2	61.7	99.4	105.5	117.5	15.23	30	69.7	Robust
F40L1FS8	L	40	1	F	S	8	F	66	119.6	62.2	110.8	102.3	115.2	15.24	32	67.5	Robust
F40L1FS9	L	40	1	F	S	9	F	76	118.4	63.5	103.7	107.4	115.4	15.27	34	67.9	Robust
F40L1FT1	L	40	1	F	T	1	F	138	120.5	64.3	99.8	111.2	118.7	15.24	48	73.7	Robust
F40L1FT10	L	40	1	F	T	10	F	187	134.8	72.9	103.2	117.9	127.9	15.31	66	71.3	Robust
F40L1FT11	L	40	1	F	T	11	F	84	132.5	72.6	100.6	107.8	138.8	15.21	32	70.5	Robust
F40L1FT2	L	40	1	F	T	2	F	146	122.8	64.8	104.2	105.3	123.4	15.28	48	73.5	Robust
F40L1FT3	L	40	1	F	T	3	F	41	111.8	59.1	108.0	87.2	123.5	15.17	14	73.3	Robust
F40L1FT4	L	40	1	F	T	4	F	137	115.8	61.7	101.5	99.1	123.1	15.25	47	71.1	Robust
F40L1FT5	L	40	1	F	T	5	F	34	145.4	81.6	113.4	117.0	131.7	15.02	12	72.8	Robust
F40L1FT6	L	40	1	F	T	6	F	128	119.8	61.9	104.8	111.9	111.7	15.24	49	73.4	Robust
F40L1FT7	L	40	1	F	T	7	F	65	123.7	66.5	112.6	102.9	118.4	15.28	23	72.4	Robust
F40L1FT8	L	40	1	F	T	8	F	42	127.7	69.8	107.7	107.0	124.7	15.02	16	72.3	Robust
F40L1FT9	L	40	1	F	T	9	F	63	103.1	54.2	90.3	103.7	111.1	15.33	20	71.9	Robust
F40L1FW1	L	40	1	F	W	1	F	32	125.5	66.2	115.8	103.7	116.8	15.33	23	70.9	Robust
F40L1FW2	L	40	1	F	W	2	F	50	127.2	66.4	101.1	107.2	131.2	15.28	29	71.5	Robust
F40L1FW3	L	40	1	F	W	3	F	36	139.9	72.2	104.7	128.8	122.0	15.27	19	72.2	Robust
F40L1FW4	L	40	1	F	W	4	F	26	118.2	61.5	104.2	96.7	126.3	15.25	20	72.2	Robust
F40L1FW5	L	40	1	F	W	5	F	35	121.3	62.2	111.5	108.1	110.9	15.35	20	72.2	Robust
F40L1FY1	L	40	1	F	Y	1	F	24	113.1	58.2	92.1	103.5	124.7	15.72	19	71.3	Robust
F40L1FY2	L	40	1	F	Y	2	F	33	154.8	83.9	108.5	126.6	139.1	15.00	27	71.5	Robust
F40L1FY3	L	40	1	F	Y	3	F	23	133.1	71.9	100.3	124.8	121.7	15.26	19	73.4	Robust
F40L1FY4	L	40	1	F	Y	4	F	36	121.3	63.0	87.8	110.6	134.4	15.54	26	74.4	Robust
F40L1VI1	L	40	1	V	I	1	F	95	99.6	53.2	95.9	89.3	115.1	15.13	33	68.0	Robust
F40L1VI2	L	40	1	V	I	2	F	135	110.2	58.9	105.9	98.0	111.2	15.08	58	67.2	Robust
F40L1VI3	L	40	1	V	I	3	F	207	104.1	55.3	97.1	92.4	117.5	15.10	82	66.4	Robust
F40L1VI4	L	40	1	V	I	4	F	193	115.3	60.6	103.1	103.6	115.7	15.02	81	66.2	Robust
F40L1VI5	L	40	1	V	I	5	F	193	109.2	56.8	100.7	105.2	107.5	15.03	78	65.8	Robust
F40L1VI6	L	40	1	V	I	6	F	152	119.0	63.7	105.6	107.6	114.2	15.06	69	66.3	Robust
F40L1VI7	L	40	1	V	I	7	F	175	110.7	57.4	92.3	95.6	129.7	15.08	74	66.7	Robust
F40L1VI8	L	40	1	V	I	8	F	186	116.1	60.7	105.0	101.1	117.5	15.11	90	66.2	Robust
F40L1VI9	L	40	1	V	I	9	F	54	109.3	60.7	105.2	93.2	116.0	15.09	32	63.7	Robust
F40L2VS1	L	40	2	V	S	1	F	70	97.0	50.5	81.6	95.1	120.7	15.22	30	69.5	Robust
F40L2VS10	L	40	2	V	S	10	F	85	104.3	55.1	96.2	94.7	116.3	15.13	30	69.7	Robust
F40L2VS11	L	40	2	V	S	11	F	90	102.6	53.4	104.1	86.6	114.1	15.03	30	69.0	Robust
F40L2VS12	L	40	2	V	S	12	F	104	117.3	59.2	97.7	110.9	116.7	15.05	32	68.9	Robust
F40L2VS13	L	40	2	V	S	13	F	81	106.0	56.0	101.7	94.0	113.7	14.93	29	68.7	Robust
F40L2VS14	L	40	2	V	S	14	F	91	101.0	53.5	99.4	91.7	110.8	15.06	32	68.9	Robust
F40L2VS2	L	40	2	V	S	2	F	99	92.0	48.0	96.5	86.1	105.6	15.17	32	70.4	Robust
F40L2VS3	L	40	2	V	S	3	F	96	95.4	49.3	98.4	82.9	112.8	15.14	30	70.2	Robust
F40L2VS4	L	40	2	V	S	4	F	84	104.0	54.9	101.8	85.0	120.7	15.06	31	69.9	Robust
F40L2VS5	L	40	2	V	S	5	F	89	91.2	47.1	93.8	78.2	116.3	15.13	31	70.0	Robust
F40L2VS6	L	40	2	V	S	6	F	99	98.9	50.7	101.5	80.6	118.0	15.19	36	70.0	Robust
F40L2VS7	L	40	2	V	S	7	F	125	107.1	55.7	101.2	93.5	116.4	15.19	44	69.8	Robust
F40L2VS8	L	40	2	V	S	8	F	122	103.4	54.4	98.7	94.8	112.0	15.19	39	69.5	Robust
F40L2VS9	L	40	2	V	S	9	F	102	108.7	56.4	98.1	91.3	124.9	15.09	31	69.1	Robust
F40L2VT1	L	40	2	V	T	1	F	102	101.7	52.4	97.8	87.2	118.8	15.20	32	72.2	Robust
F40L2VT2	L	40	2	V	T	2	F	127	112.4	60.0	103.0	94.2	121.8	14.99	42	71.9	Robust
F40L2VT3	L	40	2	V	T	3	F	192	100.8	52.3	99.6	88.0	114.5	15.19	61	71.4	Robust
F40L2VT4	L	40	2	V	T	4	F	188	102.3	54.1	99.7	88.8	115.8	15.17	59	71.4	Robust
F40L2VT5	L	40	2	V	T	5	F	165	104.5	54.0	96.3	92.5	118.8	15.18	50	71.3	Robust
F40L2VT6	L	40	2	V	T	6	F	154	106.4	55.5	98.3	95.3	116.5	15.17	46	70.6	Robust
F40L2VT7	L	40	2	V	T	7	F	176	107.4	57.1	95.4	95.5	120.9	15.18	51	70.9	Robust
F40L2VT8	L	40	2	V	T	8	F	164	104.9	54.2	102.5	83.3	123.5	15.15	57	71.6	Robust
F40L2VT9	L	40	2	V	T	9	F	55	96.7	50.7	104.4	75.6	117.3	15.08	22	70.0	Robust
F40L2VW1	L	40	2	V	W	1	F	22	113.9	60.1	106.4	94.1	120.4	15.34	23	66.3	Robust
F40L2VW2	L	40	2	V	W	2	F	57	126.2	64.1	110.6	98.2	129.5	15.15	27	70.8	Robust
F40L2VW3	L	40	2	V	W	3	F	52	135.5	74.0	103.1	106.8	141.2	15.21	28	70.2	Robust
F40L2VW4	L	40	2	V	W	4	F	53	115.3	59.9	114.8	95.1	112.7	15.19	29	70.1	Robust
F40L2VW5	L	40	2	V	W	5	F	46	109.6	55.5	105.7	94.7	114.1	15.18	26	68.7	Robust
F40L2VY1	L	40	2	V	Y	1	F	29	113.2	58.1	111.6	83.3	126.6	15.42	24	69.1	Robust
F40L2VY2	L	40	2	V	Y	2	F	34	147.8	77.2	107.3	120.1	138.3	15.48	27	69.7	Robust
F40L2VY3	L	40	2	V	Y	3	F	32	140.7	71.5	123.1	113.3	119.5	15.32	24	69.8	Robust
F40L2VY4	L	40	2	V	Y	4	F	34	141.2	72.4	124.2	109.6	122.9	15.02	24	69.9	Robust
F40L2VY5	L	40	2	V	Y	5	F	31	170.6	95.1	112.7	147.6	132.7	15.15	25	70.5	Robust
F40L2VY6	L	40	2	V	Y	6	F	23	160.7	79.6	131.4	113.2	136.4	15.17	20	69.7	Robust
F60E1FR1	E	60	1	F	R	1	F	185	98.3	50.4	96.4	90.4	111.2	16.13	68	72.9	Robust
F60E1FR21	E	60	1	F	R	21	M	46	100.8	51.4	105.7	88.1	108.0	16.22	20	71.7	Robust
F60E1FR210	E	60	1	F	R	210	M	98	95.2	47.9	104.6	81.9	107.2	16.26	34	72.5	Robust
F60E1FR211	E	60	1	F	R	211	F	50	107.8	56.0	94.2	94.7	124.0	16.04	20	70.8	Robust
F60E1FR212	E	60	1	F	R	212	M	53	103.7	55.8	98.0	87.3	121.8	16.25	21	71.6	Robust
F60E1FR213	E	60	1	F	R	213	M	65	84.2	44.3	102.6	59.6	118.1	16.19	23	71.8	Robust
F60E1FR214	E	60	1	F	R	214	M	56	86.3	45.7	101.0	78.3	100.2	16.21	21	71.3	Robust
F60E1FR215	E	60	1	F	R	215	M	49	71.4	36.4	96.4	57.6	103.0	16.16	19	71.2	Robust
F60E1FR216	E	60	1	F	R	216	F	63	99.6	51.7	97.5	93.0	109.2	16.04	21	71.8	Robust
F60E1FR22	E	60	1	F	R	22	F	55	76.9	39.8	92.0	75.3	96.4	16.10	24	71.4	Robust
F60E1FR23	E	60	1	F	R	23	F	45	91.7	48.1	97.9	83.8	106.3	16.03	21	70.0	Robust
F60E1FR24	E	60	1	F	R	24	M	45	93.5	48.4	103.8	62.1	130.2	16.24	21	73.3	Robust
F60E1FR25	E	60	1	F	R	25	M	50	112.3	57.2	100.6	91.7	127.2	16.17	20	70.3	Robust
F60E1FR26	E	60	1	F	R	26	F	49	78.4	41.4	85.6	76.2	105.1	16.07	22	71.1	Robust
F60E1FR27	E	60	1	F	R	27	F	32	93.2	48.5	111.8	79.9	99.3	16.08	20	72.3	Robust
F60E1FR28	E	60	1	F	R	28	F	54	94.7	49.3	100.8	78.5	114.4	16.08	20	72.0	Robust
F60E1FR29	E	60	1	F	R	29	M	54	78.9	41.2	103.4	65.4	100.3	16.17	20	71.5	Robust
F60E1FS1	E	60	1	F	S	1	F	67	99.8	53.7	86.7	98.0	116.1	16.10	31	71.0	Robust
F60E1FS10	E	60	1	F	S	10	M	67	119.1	62.1	108.8	101.2	117.7	16.25	31	71.5	Robust
F60E1FS11	E	60	1	F	S	11	M	66	99.3	50.8	94.3	88.5	117.3	16.30	32	71.8	Robust
F60E1FS12	E	60	1	F	S	12	M	78	110.9	58.6	99.7	94.7	122.4	16.18	32	70.8	Robust
F60E1FS13	E	60	1	F	S	13	M	70	93.2	50.2	109.2	84.0	97.3	16.42	30	71.1	Robust
F60E1FS14	E	60	1	F	S	14	F	93	109.4	55.8	96.2	109.5	108.3	16.13	34	70.5	Robust
F60E1FS15	E	60	1	F	S	15	M	76	108.3	56.5	107.4	86.7	119.4	16.19	31	70.4	Robust
F60E1FS16	E	60	1	F	S	16	M	68	97.4	51.7	93.3	95.7	107.4	16.23	29	71.4	Robust
F60E1FS17	E	60	1	F	S	17	F	58	105.8	56.3	101.7	91.3	116.5	16.04	29	70.2	Robust
F60E1FS2	E	60	1	F	S	2	M	61	107.7	58.4	104.4	97.6	109.4	16.25	30	70.5	Robust
F60E1FS3	E	60	1	F	S	3	M	73	113.4	59.6	100.9	99.0	120.2	16.24	32	70.5	Robust
F60E1FS4	E	60	1	F	S	4	M	67	125.9	65.7	109.7	123.3	104.1	16.21	31	72.6	Robust
F60E1FS5	E	60	1	F	S	5	F	70	104.2	53.7	106.3	89.4	111.2	16.09	33	69.7	Robust
F60E1FS6	E	60	1	F	S	6	M	74	113.6	58.2	103.6	103.7	112.5	16.42	30	68.8	Robust
F60E1FS7	E	60	1	F	S	7	M	69	113.4	58.1	102.2	92.6	126.0	16.27	31	69.9	Robust
F60E1FS8	E	60	1	F	S	8	M	52	94.2	48.3	95.3	83.6	113.4	16.23	31	69.6	Robust
F60E1FS9	E	60	1	F	S	9	M	53	92.4	49.5	93.9	79.6	116.7	16.36	33	70.1	Robust
F60E1FT1	E	60	1	F	T	1	F	145	94.3	48.0	93.4	90.3	108.0	16.06	48	74.7	Robust
F60E1FT10	E	60	1	F	T	10	M	199	114.2	60.5	100.5	104.4	116.0	16.19	73	70.9	Robust
F60E1FT11	E	60	1	F	T	11	M	79	106.3	56.5	104.5	89.6	116.1	16.27	33	70.8	Robust
F60E1FT2	E	60	1	F	T	2	F	154	102.0	52.5	94.2	100.9	108.0	15.97	52	73.5	Robust
F60E1FT3	E	60	1	F	T	3	M	38	79.9	42.9	105.2	54.1	114.8	16.46	14	74.2	Robust
F60E1FT4	E	60	1	F	T	4	M	132	103.6	54.1	102.9	88.0	115.4	16.26	50	72.3	Robust
F60E1FT5	E	60	1	F	T	5	F	33	112.7	57.1	125.6	106.2	88.3	16.06	14	73.2	Robust
F60E1FT6	E	60	1	F	T	6	M	132	117.2	61.5	109.1	104.2	111.5	16.26	52	73.8	Robust
F60E1FT7	E	60	1	F	T	7	M	64	121.4	62.4	107.1	109.3	114.2	16.36	26	71.0	Robust
F60E1FT8	E	60	1	F	T	8	M	45	120.7	63.9	106.8	100.5	122.9	16.33	21	72.8	Robust
F60E1FT9	E	60	1	F	T	9	M	61	88.9	44.9	93.6	83.6	106.4	16.45	20	71.2	Robust
F60E1FW1	E	60	1	F	W	1	F	36	96.5	51.4	94.7	93.3	106.9	15.80	28	70.5	Robust
F60E1FW2	E	60	1	F	W	2	F	34	110.6	58.3	105.7	108.1	101.7	15.79	24	70.8	Robust
F60E1FW3	E	60	1	F	W	3	F	29	86.0	45.2	93.3	88.0	97.2	15.89	24	70.7	Robust
F60E1FW4	E	60	1	F	W	4	F	38	80.4	41.2	93.7	82.0	93.5	15.92	25	71.5	Robust
F60E1FW5	E	60	1	F	W	5	F	26	112.6	61.3	113.7	91.5	113.9	15.90	24	70.4	Robust
F60E1FW6	E	60	1	F	W	6	F	32	100.5	53.6	89.1	101.3	110.9	15.73	24	70.6	Robust
F60E1FY1	E	60	1	F	Y	1	F	24	100.8	54.1	94.1	96.5	110.9	16.04	24	71.4	Robust
F60E1FY2	E	60	1	F	Y	2	F	24	89.6	49.3	92.6	81.3	111.3	15.98	23	70.5	Robust
F60E1FY3	E	60	1	F	Y	3	F	22	105.8	54.5	94.7	96.7	118.0	15.92	23	70.7	Robust
F60E1FY4	E	60	1	F	Y	4	M	22	64.2	35.6	68.0	70.0	105.2	16.29	24	71.3	Robust
F60E1FY5	E	60	1	F	Y	5	M	22	79.3	44.0	86.5	74.0	108.3	16.21	22	70.7	Robust
F60E1FY6	E	60	1	F	Y	6	M	22	91.8	46.5	98.4	55.9	142.9	16.16	22	70.8	Robust
F60E1VI1	E	60	1	V	I	1	M	58	79.4	41.3	101.0	56.5	115.1	16.33	20	65.3	Robust
F60E1VI10	E	60	1	V	I	10	M	134	98.1	51.3	102.2	90.8	104.3	16.39	53	67.1	Robust
F60E1VI11	E	60	1	V	I	11	M	113	96.1	51.4	105.1	79.1	111.4	16.38	42	66.8	Robust
F60E1VI12	E	60	1	V	I	12	M	167	93.1	49.0	92.5	80.1	118.9	16.17	70	65.0	Robust
F60E1VI13	E	60	1	V	I	13	M	154	103.9	54.4	107.0	82.1	118.4	16.22	67	64.4	Robust
F60E1VI14	E	60	1	V	I	14	F	179	104.9	53.7	102.9	93.6	111.1	16.11	73	65.6	Robust
F60E1VI15	E	60	1	V	I	15	F	145	96.7	50.8	104.8	83.3	107.7	16.11	61	66.7	Robust
F60E1VI2	E	60	1	V	I	2	F	96	81.1	42.5	104.0	65.8	103.0	16.08	37	64.8	Robust
F60E1VI3	E	60	1	V	I	3	M	104	106.7	54.5	103.2	96.8	110.2	16.19	44	65.4	Robust
F60E1VI4	E	60	1	V	I	4	M	104	86.8	45.8	95.4	76.5	109.1	16.28	45	64.3	Robust
F60E1VI5	E	60	1	V	I	5	M	162	98.8	51.4	101.2	82.8	115.6	16.24	65	66.5	Robust
F60E1VI6	E	60	1	V	I	6	M	186	81.8	42.2	93.9	72.8	106.2	16.36	70	66.1	Robust
F60E1VI7	E	60	1	V	I	7	M	147	93.9	48.0	95.9	82.2	113.9	16.47	50	67.1	Robust
F60E1VI8	E	60	1	V	I	8	M	133	85.1	44.3	92.8	75.0	110.6	16.45	54	66.8	Robust
F60E1VI9	E	60	1	V	I	9	M	145	96.4	49.4	106.5	75.1	115.2	16.34	65	67.3	Robust
F60E2VS1	E	60	2	V	S	1	F	95	98.1	51.4	95.2	81.2	123.0	15.97	32	75.6	Robust
F60E2VS10	E	60	2	V	S	10	F	80	109.3	58.4	104.7	89.3	120.9	16.03	32	75.5	Robust
F60E2VS11	E	60	2	V	S	11	F	76	106.3	57.5	100.9	100.1	108.3	15.97	32	76.8	Robust
F60E2VS12	E	60	2	V	S	12	M	41	88.9	47.4	87.5	68.7	132.1	16.43	30	74.0	Robust
F60E2VS13	E	60	2	V	S	13	F	60	102.3	53.6	98.1	93.0	112.7	16.07	34	74.7	Robust
F60E2VS14	E	60	2	V	S	14	F	79	105.3	55.6	90.0	104.6	114.0	15.97	30	77.1	Robust
F60E2VS15	E	60	2	V	S	15	F	86	113.1	60.5	96.4	103.4	119.9	16.06	29	77.7	Robust
F60E2VS16	E	60	2	V	S	16	F	96	99.9	52.2	99.6	85.3	116.2	16.08	37	76.5	Robust
F60E2VS17	E	60	2	V	S	17	F	80	113.1	59.0	107.7	102.1	109.3	15.97	29	74.7	Robust
F60E2VS18	E	60	2	V	S	18	F	101	98.8	52.4	104.9	85.5	108.6	16.05	34	76.6	Robust
F60E2VS19	E	60	2	V	S	19	F	100	107.0	56.2	95.5	92.1	124.4	16.10	36	76.3	Robust
F60E2VS2	E	60	2	V	S	2	F	69	100.1	52.3	90.3	96.6	114.0	16.01	31	75.6	Robust
F60E2VS20	E	60	2	V	S	20	F	86	118.1	62.9	98.2	109.9	118.4	15.91	33	75.7	Robust
F60E2VS21	E	60	2	V	S	21	F	106	108.0	55.9	97.8	96.0	118.8	16.14	35	76.6	Robust
F60E2VS22	E	60	2	V	S	22	M	88	118.2	61.7	108.2	97.0	121.7	16.16	36	75.9	Robust
F60E2VS23	E	60	2	V	S	23	M	81	92.5	48.7	95.8	83.0	110.8	16.18	30	76.5	Robust
F60E2VS24	E	60	2	V	S	24	F	74	93.4	49.2	90.7	93.2	106.5	15.98	29	76.0	Robust
F60E2VS25	E	60	2	V	S	25	F	70	102.7	54.5	100.5	88.9	115.5	15.87	30	76.6	Robust
F60E2VS3	E	60	2	V	S	3	F	77	117.4	62.2	99.4	111.8	114.1	16.02	32	75.8	Robust
F60E2VS4	E	60	2	V	S	4	F	91	107.5	54.6	97.0	103.2	111.0	16.09	31	76.7	Robust
F60E2VS5	E	60	2	V	S	5	F	89	93.2	49.6	95.4	83.7	111.5	15.87	33	76.5	Robust
F60E2VS6	E	60	2	V	S	6	F	93	115.3	61.1	97.4	102.6	123.0	16.04	29	76.9	Robust
F60E2VS7	E	60	2	V	S	7	F	117	115.0	60.8	109.2	93.5	119.9	15.88	40	76.4	Robust
F60E2VS8	E	60	2	V	S	8	F	107	103.2	54.3	96.5	91.6	117.5	16.01	34	76.4	Robust
F60E2VS9	E	60	2	V	S	9	M	102	103.4	54.2	97.0	87.4	122.2	16.16	34	75.8	Robust
F60E2VT1	E	60	2	V	T	1	F	55	87.5	45.6	98.5	77.5	105.7	16.06	17	73.2	Robust
F60E2VT10	E	60	2	V	T	10	F	140	99.6	51.5	99.1	91.8	108.9	16.10	41	75.8	Robust
F60E2VT11	E	60	2	V	T	11	F	120	105.1	54.7	97.1	93.2	118.2	15.98	38	76.1	Robust
F60E2VT12	E	60	2	V	T	12	F	170	101.1	53.4	89.4	95.7	117.7	16.14	57	76.6	Robust
